PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene,AQI,month,day_of_week,day_of_year,AQI_lag_1,AQI_lag_7,PM25_lag_1,City_Chennai,City_Delhi,City_Kolkata,City_Mumbai,season_Post-Monsoon,season_Summer,season_Winter
87.9,398.9,58.9,82.1,171.4,46.9,6.07,39.4,38.5,7.04,16.76,5.52,440.2,7,4,199,279.6,111.0,154.1,True,False,False,False,False,False,False
13.0,20.6,167.0,142.6,25.1,1.0,6.34,43.1,8.9,5.51,17.3,7.91,33.2,7,5,200,440.2,439.0,87.9,True,False,False,False,False,False,False
240.9,42.2,114.5,141.1,56.9,29.4,6.88,33.6,3.1,9.43,18.82,4.59,487.1,7,6,201,33.2,198.8,13.0,True,False,False,False,False,False,False
22.0,60.2,167.2,54.0,129.1,33.4,0.9,34.2,186.9,10.98,26.0,1.0,138.1,7,0,202,487.1,263.5,240.9,True,False,False,False,False,False,False
324.4,264.3,150.1,4.2,8.2,5.5,8.69,47.8,121.2,11.7,2.87,2.09,237.2,7,1,203,138.1,119.6,22.0,True,False,False,False,False,False,False
433.0,465.0,14.9,94.1,170.6,47.3,7.05,71.4,83.2,7.34,11.68,5.79,248.1,7,2,204,237.2,18.9,324.4,True,False,False,False,False,False,False
256.6,18.5,40.8,122.4,186.1,48.1,4.32,93.9,20.8,3.06,4.58,6.84,427.9,7,3,205,248.1,279.6,433.0,True,False,False,False,False,False,False
458.8,189.9,138.4,80.1,133.7,12.4,1.08,93.5,144.0,2.7,10.87,0.74,222.9,7,4,206,427.9,440.2,256.6,True,False,False,False,False,False,False
434.8,51.4,47.2,86.8,228.9,24.1,4.88,50.8,182.7,12.01,12.44,5.03,233.2,7,5,207,222.9,33.2,458.8,True,False,False,False,False,False,False
455.2,164.8,47.8,51.1,236.6,17.1,6.47,24.7,139.7,16.4,10.01,6.02,461.0,7,6,208,233.2,487.1,434.8,True,False,False,False,False,False,False
230.2,551.9,96.7,131.2,44.2,47.7,0.96,88.0,120.5,3.41,18.32,2.62,397.6,7,0,209,461.0,138.1,455.2,True,False,False,False,False,False,False
286.6,331.6,67.8,32.6,148.1,27.4,1.38,23.8,121.0,16.27,27.7,7.98,86.2,7,1,210,397.6,237.2,230.2,True,False,False,False,False,False,False
483.3,112.1,173.9,40.8,51.9,38.4,1.36,87.3,68.3,16.54,9.84,0.24,244.6,7,2,211,86.2,248.1,286.6,True,False,False,False,False,False,False
300.4,92.9,87.8,15.1,26.4,37.0,5.14,63.3,15.7,7.96,28.45,0.53,51.3,7,3,212,244.6,427.9,483.3,True,False,False,False,False,False,False
402.4,170.9,198.6,81.6,67.1,12.9,6.85,36.0,4.3,9.71,27.15,0.32,157.1,7,4,213,51.3,222.9,300.4,True,False,False,False,False,False,False
495.1,284.4,95.0,65.4,132.9,32.2,5.71,83.9,75.6,11.24,0.73,6.31,461.5,8,5,214,157.1,233.2,402.4,True,False,False,False,False,False,False
123.6,501.2,166.0,80.1,104.1,2.8,4.46,52.1,41.7,13.1,20.37,2.63,27.9,8,6,215,461.5,461.0,495.1,True,False,False,False,False,False,False
339.8,558.0,111.9,144.2,243.3,0.4,2.94,12.1,173.6,7.99,8.52,8.09,209.3,8,0,216,27.9,397.6,123.6,True,False,False,False,False,False,False
103.1,6.6,56.6,121.6,100.3,27.4,4.02,47.2,122.5,8.88,2.09,8.96,44.4,8,1,217,209.3,86.2,339.8,True,False,False,False,False,False,False
61.1,434.9,67.1,110.0,177.1,4.6,1.78,15.8,25.1,9.44,23.53,9.2,484.2,8,2,218,44.4,244.6,103.1,True,False,False,False,False,False,False
408.8,551.2,180.8,94.2,78.6,40.0,9.75,28.4,6.2,10.52,5.8,5.27,241.6,8,3,219,484.2,51.3,61.1,True,False,False,False,False,False,False
245.8,581.3,87.0,65.5,183.8,41.1,3.24,44.0,130.7,4.81,22.89,6.59,115.8,8,4,220,241.6,157.1,408.8,True,False,False,False,False,False,False
271.7,114.8,83.7,75.9,99.0,47.4,3.76,17.3,44.2,13.05,10.49,7.16,465.5,8,5,221,115.8,461.5,245.8,True,False,False,False,False,False,False
410.0,496.7,167.1,44.8,48.3,39.3,8.86,83.4,156.4,18.89,17.52,6.41,147.6,8,6,222,465.5,27.9,271.7,True,False,False,False,False,False,False
356.6,418.6,49.7,82.5,102.4,0.4,1.55,14.6,133.8,2.79,15.51,0.24,166.5,8,0,223,147.6,209.3,410.0,True,False,False,False,False,False,False
16.3,287.0,35.8,61.3,221.3,28.0,7.41,32.0,2.1,8.84,15.75,5.91,192.3,8,1,224,166.5,44.4,356.6,True,False,False,False,False,False,False
450.2,395.6,56.1,125.7,163.2,6.4,4.98,9.7,167.5,6.92,10.54,5.44,101.5,8,2,225,192.3,484.2,16.3,True,False,False,False,False,False,False
13.7,17.1,80.8,55.8,103.5,28.8,1.77,78.3,59.0,0.95,19.63,7.44,294.1,8,3,226,101.5,241.6,450.2,True,False,False,False,False,False,False
487.4,442.6,105.7,113.2,4.9,18.3,4.5,92.5,126.5,5.92,9.8,6.18,282.1,8,4,227,294.1,115.8,13.7,True,False,False,False,False,False,False
385.6,51.4,5.1,105.9,9.0,6.1,7.35,23.9,6.8,10.07,25.08,3.15,416.3,8,5,228,282.1,465.5,487.4,True,False,False,False,False,False,False
38.9,165.3,29.4,65.1,248.774,8.3,2.96,95.8,126.6,0.46,24.58,9.38,258.4,8,6,229,416.3,147.6,385.6,True,False,False,False,False,False,False
126.7,12.6,27.6,123.5,58.7,20.0,1.69,28.1,127.3,6.22,5.51,5.97,164.7,8,0,230,258.4,166.5,38.9,True,False,False,False,False,False,False
223.4,9.1,41.4,114.0,56.4,24.5,7.64,53.9,56.0,1.37,22.21,3.43,138.1,8,1,231,164.7,192.3,126.7,True,False,False,False,False,False,False
458.0,212.8,10.1,91.4,50.4,46.2,2.59,79.2,74.9,7.8,28.61,4.59,463.4,8,2,232,138.1,101.5,223.4,True,False,False,False,False,False,False
203.1,97.4,45.5,21.5,144.1,31.1,0.18,7.8,172.2,5.41,6.96,4.64,246.6,8,3,233,463.4,294.1,458.0,True,False,False,False,False,False,False
496.4,409.8,192.4,40.0,192.3,9.8,0.88,86.8,26.9,4.22,7.6,9.06,428.2,8,4,234,246.6,282.1,203.1,True,False,False,False,False,False,False
238.9,331.5,160.5,148.67399999999998,23.3,24.7,3.19,28.8,158.5,7.14,15.22,3.34,412.5,8,5,235,428.2,416.3,496.4,True,False,False,False,False,False,False
90.6,343.1,171.8,107.6,141.9,42.0,6.0,25.1,9.9,2.02,26.32,3.9,55.8,8,6,236,412.5,258.4,238.9,True,False,False,False,False,False,False
490.5,445.2,37.2,142.8,219.7,17.1,8.09,79.7,144.1,9.72,5.88,6.9,195.2,8,0,237,55.8,164.7,90.6,True,False,False,False,False,False,False
382.8,480.7,68.9,75.7,209.8,39.1,2.49,35.5,53.6,11.03,10.23,3.2,90.2,8,1,238,195.2,138.1,490.5,True,False,False,False,False,False,False
288.8,315.1,100.2,28.4,81.3,20.1,9.15,10.3,8.4,17.76,7.42,8.33,302.0,8,2,239,90.2,463.4,382.8,True,False,False,False,False,False,False
437.2,88.3,56.7,92.7,180.9,9.6,5.96,78.7,165.9,0.25,0.78,3.67,112.5,8,3,240,302.0,246.6,288.8,True,False,False,False,False,False,False
225.7,556.2,122.6,3.7,246.7,46.7,1.61,14.3,125.8,18.31,22.35,8.56,324.7,8,4,241,112.5,428.2,437.2,True,False,False,False,False,False,False
252.8,406.6,155.9,110.7,156.0,33.3,6.41,13.7,157.6,14.76,12.2,5.17,406.1,8,5,242,324.7,412.5,225.7,True,False,False,False,False,False,False
106.1,38.3,94.1,54.7,60.4,0.2,2.89,12.0,182.7,17.8,0.31,1.37,25.2,8,6,243,406.1,55.8,252.8,True,False,False,False,False,False,False
409.9,234.6,117.9,116.8,126.4,25.8,4.78,86.1,6.8,7.53,16.87,6.67,223.0,8,0,244,25.2,195.2,106.1,True,False,False,False,False,False,False
470.5,334.1,91.7,63.7,181.0,49.4,8.0,6.2,161.2,5.69,8.1,9.947399999999996,144.1,9,1,245,223.0,90.2,409.9,True,False,False,False,False,False,False
269.3,341.9,98.2,101.4,203.0,9.6,3.46,77.8,160.5,9.3,5.23,8.45,408.3,9,2,246,144.1,302.0,470.5,True,False,False,False,False,False,False
124.9,306.3,187.2,77.9,123.6,36.8,5.73,14.8,109.7,11.25,8.25,7.9,279.6,9,3,247,408.3,112.5,269.3,True,False,False,False,False,False,False
44.1,30.5,140.0,63.5,70.9,7.8,8.64,19.2,52.7,3.58,0.97,0.67,6.1,9,4,248,279.6,324.7,124.9,True,False,False,False,False,False,False
68.2,249.3,26.3,66.9,173.3,21.6,5.13,83.3,178.9,13.86,15.9,2.89,112.6,9,5,249,6.1,406.1,44.1,True,False,False,False,False,False,False
348.4,2.6,168.1,146.9,86.5,45.6,4.58,78.4,92.0,11.8,28.46,2.22,319.5,9,6,250,112.6,25.2,68.2,True,False,False,False,False,False,False
203.0,336.3,196.6,120.3,76.6,14.2,2.76,56.7,109.6,16.96,0.84,8.7,461.7,9,0,251,319.5,223.0,348.4,True,False,False,False,False,False,False
261.3,97.8,152.7,104.0,140.5,7.4,6.98,12.3,120.6,9.05,10.1,5.2,368.6,9,1,252,461.7,144.1,203.0,True,False,False,False,False,False,False
463.2,184.6,147.3,5.6,58.7,4.6,5.58,69.4,90.9,10.16,1.59,3.86,287.9,9,2,253,368.6,408.3,261.3,True,False,False,False,False,False,False
443.2,338.8,131.1,92.7,174.8,28.2,6.76,34.0,139.5,0.85,28.7,4.15,38.6,9,3,254,287.9,279.6,463.2,True,False,False,False,False,False,False
47.4,365.4,38.7,0.6,63.0,3.9,3.28,2.5,113.7,2.25,6.11,4.93,323.9,9,4,255,38.6,6.1,443.2,True,False,False,False,False,False,False
482.4,251.9,28.7,136.1,248.774,31.8,6.48,72.9,25.7,5.05,5.11,2.6,380.5,9,5,256,323.9,112.6,47.4,True,False,False,False,False,False,False
418.3,223.8,194.2,75.1,50.4,25.1,3.8,72.3,109.6,7.91,1.47,3.03,7.4,9,6,257,380.5,319.5,482.4,True,False,False,False,False,False,False
278.8,85.3,21.7,18.1,223.2,6.3,1.68,81.8,122.2,0.89,2.6,1.92,5.6,9,0,258,7.4,461.7,418.3,True,False,False,False,False,False,False
381.0,127.7,114.8,8.9,193.5,44.0,3.74,17.2,19.4,14.46,10.62,2.57,112.6,9,1,259,5.6,368.6,278.8,True,False,False,False,False,False,False
208.1,395.6,70.5,14.1,41.7,17.3,1.05,70.5,199.0,13.24,27.76,7.18,422.0,9,2,260,112.6,287.9,381.0,True,False,False,False,False,False,False
372.0,162.0,72.9,101.5,73.7,10.9,4.64,40.4,145.5,17.56,11.88,1.27,482.3,9,3,261,422.0,38.6,208.1,True,False,False,False,False,False,False
97.1,296.3,188.2,137.9,159.9,41.3,3.72,84.2,40.5,6.4,14.61,0.8,471.6,9,4,262,482.3,323.9,372.0,True,False,False,False,False,False,False
238.7,338.1,168.4,49.4,49.9,30.0,6.83,27.0,84.3,1.44,23.94,8.02,15.8,9,5,263,471.6,380.5,97.1,True,False,False,False,False,False,False
231.1,182.7,36.9,143.7,99.6,17.8,0.59,73.6,25.4,5.31,1.62,4.07,13.0,9,6,264,15.8,7.4,238.7,True,False,False,False,False,False,False
87.3,320.0,143.6,15.4,248.774,40.0,7.08,81.2,191.9,0.98,16.95,0.15,322.2,9,0,265,13.0,5.6,231.1,True,False,False,False,False,False,False
6.0,181.9,27.7,137.1,20.8,3.6,9.23,37.3,76.9,7.48,19.19,6.49,264.9,9,1,266,322.2,112.6,87.3,True,False,False,False,False,False,False
138.0,437.2,36.6,68.9,30.1,28.4,5.29,13.0,28.0,8.55,0.7,6.71,5.0,9,2,267,264.9,422.0,6.0,True,False,False,False,False,False,False
67.3,285.3,178.6,111.6,122.6,32.0,6.39,61.2,78.2,3.57,23.55,4.55,466.7,9,3,268,5.0,482.3,138.0,True,False,False,False,False,False,False
281.0,58.8,182.9,87.1,91.0,42.5,0.92,38.1,60.3,17.19,10.91,6.21,219.2,9,4,269,466.7,471.6,67.3,True,False,False,False,False,False,False
400.2,123.4,140.6,86.7,152.2,48.7,4.55,6.0,8.1,6.69,7.64,6.81,263.9,9,5,270,219.2,15.8,281.0,True,False,False,False,False,False,False
248.5,444.9,118.8,58.3,110.4,32.5,3.36,86.8,97.4,9.58,20.89,8.06,309.6,9,6,271,263.9,13.0,400.2,True,False,False,False,False,False,False
380.4,441.7,102.4,73.9,221.4,38.1,8.27,88.0,100.0,12.02,11.27,2.9,115.0,9,0,272,309.6,322.2,248.5,True,False,False,False,False,False,False
219.8,410.5,7.0,113.4,16.6,35.2,5.43,3.4,132.3,8.42,1.52,5.77,342.1,9,1,273,115.0,264.9,380.4,True,False,False,False,False,False,False
360.8,155.6,150.3,73.0,28.9,31.5,6.26,84.1,182.6,12.71,3.39,9.0,106.4,9,2,274,342.1,5.0,219.8,True,False,False,False,False,False,False
94.8,516.2,163.9,28.7,28.0,7.4,2.79,80.1,97.7,6.5,20.39,3.65,252.1,10,3,275,106.4,466.7,360.8,True,False,False,False,True,False,False
303.6,236.2,6.0,32.7,27.3,1.1,9.49,90.8,133.7,2.09,15.82,2.36,264.6,10,4,276,252.1,219.2,94.8,True,False,False,False,True,False,False
375.9,359.0,94.7,134.6,228.9,26.3,4.5,45.0,24.9,4.13,14.84,0.76,427.9,10,5,277,264.6,263.9,303.6,True,False,False,False,True,False,False
322.0,348.4,112.8,47.1,82.4,5.1,5.65,97.4,107.2,3.39,28.06,6.14,51.6,10,6,278,427.9,309.6,375.9,True,False,False,False,True,False,False
96.1,281.1,109.1,88.9,157.3,30.9,4.0,54.1,74.7,19.15,10.72,0.4,190.1,10,0,279,51.6,115.0,322.0,True,False,False,False,True,False,False
398.1,458.4,54.5,41.0,145.5,39.5,2.82,74.6,134.3,4.21,18.73,2.03,346.2,10,1,280,190.1,342.1,96.1,True,False,False,False,True,False,False
386.7,362.2,189.6,108.6,212.5,39.4,5.03,30.3,115.0,4.84,14.0,7.39,129.5,10,2,281,346.2,106.4,398.1,True,False,False,False,True,False,False
109.1,55.4,14.3,146.5,185.1,43.0,2.49,38.1,94.7,4.77,26.34,0.5,376.8,10,3,282,129.5,252.1,386.7,True,False,False,False,True,False,False
336.4,164.0,134.4,43.5,170.4,45.1,2.56,71.4,97.0,5.66,10.62,7.22,475.9,10,4,283,376.8,264.6,109.1,True,False,False,False,True,False,False
384.7,238.0,112.8,148.3,219.6,3.3,2.47,96.1,9.4,19.57,7.53,2.95,278.1,10,5,284,475.9,427.9,336.4,True,False,False,False,True,False,False
317.0,364.6,134.3,49.8,216.0,4.4,6.71,73.4,144.4,3.84,20.28,6.96,252.0,10,6,285,278.1,51.6,384.7,True,False,False,False,True,False,False
263.6,577.2,62.1,134.5,194.4,26.1,1.23,65.2,80.0,16.19,16.17,8.74,377.1,10,0,286,252.0,190.1,317.0,True,False,False,False,True,False,False
406.3,538.7,165.9,103.1,214.8,45.0,1.97,97.5,153.0,1.68,5.42,2.83,187.1,10,1,287,377.1,346.2,263.6,True,False,False,False,True,False,False
372.4,167.8,24.8,86.5,107.4,4.9,3.78,8.2,50.5,6.15,11.25,6.74,473.8,10,2,288,187.1,129.5,406.3,True,False,False,False,True,False,False
130.2,573.3,84.0,63.1,138.9,0.8,7.29,92.2,170.6,17.47,13.58,2.96,405.7,10,3,289,473.8,376.8,372.4,True,False,False,False,True,False,False
23.5,304.7,40.4,147.2,30.4,26.6,2.7,3.9,99.4,15.02,11.06,3.91,487.8,10,4,290,405.7,475.9,130.2,True,False,False,False,True,False,False
489.4,108.9,176.5,145.7,172.1,19.3,5.84,43.7,171.4,0.1,8.28,9.6,12.8,10,5,291,487.8,278.1,23.5,True,False,False,False,True,False,False
406.6,178.2,189.5,65.4,187.4,27.5,2.83,48.0,57.4,15.56,14.35,3.09,457.7,10,6,292,12.8,252.0,489.4,True,False,False,False,True,False,False
64.9,31.3,166.9,26.7,130.7,10.6,1.66,74.4,94.7,16.57,15.07,3.26,46.0,10,0,293,457.7,377.1,406.6,True,False,False,False,True,False,False
300.9,536.5,112.7,62.1,59.0,24.0,0.26,55.9,66.1,10.11,17.77,6.68,90.2,10,1,294,46.0,187.1,64.9,True,False,False,False,True,False,False
186.1,90.0,191.5,28.6,15.8,28.9,7.14,26.9,118.8,11.12,7.34,7.89,395.6,10,2,295,90.2,473.8,300.9,True,False,False,False,True,False,False
399.7,451.6,128.4,130.6,158.4,0.5,0.83,6.8,63.0,0.73,6.19,0.35,346.0,10,3,296,395.6,405.7,186.1,True,False,False,False,True,False,False
24.4,128.4,183.8,93.9,161.7,25.3,4.37,74.3,195.6,7.63,14.27,2.53,280.1,10,4,297,346.0,487.8,399.7,True,False,False,False,True,False,False
463.0,271.1,167.1,142.3,205.8,10.5,1.17,32.2,104.4,16.58,9.66,0.17,454.8,10,5,298,280.1,12.8,24.4,True,False,False,False,True,False,False
280.3,129.1,54.7,130.1,151.9,11.6,2.87,45.8,156.4,0.52,8.91,9.92,178.3,10,6,299,454.8,457.7,463.0,True,False,False,False,True,False,False
40.6,104.8,7.8,72.5,221.9,27.9,0.11,83.8,40.5,6.87,27.04,9.09,417.2,10,0,300,178.3,46.0,280.3,True,False,False,False,True,False,False
348.2,418.2,14.4,34.8,56.1,47.1,6.85,19.3,57.1,12.84,8.6,0.85,78.8,10,1,301,417.2,90.2,40.6,True,False,False,False,True,False,False
460.5,396.2,86.2,86.1,152.8,30.2,2.81,86.8,150.3,18.88,3.86,8.53,300.8,10,2,302,78.8,395.6,348.2,True,False,False,False,True,False,False
165.5,405.5,75.4,4.3,92.8,13.1,7.33,76.4,71.2,0.73,14.96,0.37,2.8,10,3,303,300.8,346.0,460.5,True,False,False,False,True,False,False
212.0,74.7,42.7,129.1,223.0,17.7,5.58,96.4,194.0,1.06,29.15,7.42,151.8,10,4,304,2.8,280.1,165.5,True,False,False,False,True,False,False
194.0,329.9,94.1,13.2,30.0,27.5,6.16,56.6,186.2,14.04,22.57,2.62,69.6,10,5,305,151.8,454.8,212.0,True,False,False,False,True,False,False
389.8,336.0,170.6,135.6,49.8,7.0,2.16,9.9,153.2,9.7,4.84,2.25,415.1,11,6,306,69.6,178.3,194.0,True,False,False,False,True,False,False
156.4,400.2,198.6,82.8,137.6,5.9,1.92,59.3,134.6,0.27,2.25,1.38,177.1,11,0,307,415.1,417.2,389.8,True,False,False,False,True,False,False
18.3,264.6,138.1,28.7,215.8,23.1,9.23,63.0,6.1,0.58,14.17,5.33,58.7,11,1,308,177.1,78.8,156.4,True,False,False,False,True,False,False
418.2,326.7,0.6,60.0,188.2,8.0,7.95,60.3,32.6,9.82,19.49,6.95,290.6,11,2,309,58.7,300.8,18.3,True,False,False,False,True,False,False
46.3,385.4,144.2,66.0,44.2,17.9,9.56,3.3,104.5,0.82,14.24,5.55,416.6,11,3,310,290.6,2.8,418.2,True,False,False,False,True,False,False
58.7,556.7,60.2,68.8,173.2,31.6,9.7,75.9,96.6,1.68,1.57,8.39,363.3,11,4,311,416.6,151.8,46.3,True,False,False,False,True,False,False
42.2,454.3,174.7,47.6,114.6,33.0,5.82,86.5,111.1,1.63,10.98,6.44,231.8,11,5,312,363.3,69.6,58.7,True,False,False,False,True,False,False
7.4,439.4,194.9,85.8,206.1,11.0,5.07,40.7,114.1,15.2,3.39,1.86,212.7,11,6,313,231.8,415.1,42.2,True,False,False,False,True,False,False
228.2,384.7,78.8,98.5,80.7,18.8,6.81,99.6,21.6,6.83,4.4,7.36,161.0,11,0,314,212.7,177.1,7.4,True,False,False,False,True,False,False
297.5,177.7,14.4,100.4,171.1,43.5,5.72,72.4,153.5,10.24,16.81,1.02,257.5,11,1,315,161.0,58.7,228.2,True,False,False,False,True,False,False
437.3,41.4,63.1,115.3,66.1,20.4,7.93,32.3,168.0,6.43,15.54,5.79,51.5,11,2,316,257.5,290.6,297.5,True,False,False,False,True,False,False
218.3,348.5,134.9,40.1,70.2,49.6,1.67,56.2,105.9,13.96,24.77,1.46,29.4,11,3,317,51.5,416.6,437.3,True,False,False,False,True,False,False
385.7,160.1,48.1,139.1,42.4,23.8,7.56,88.0,99.9,2.36,14.05,7.44,76.5,11,4,318,29.4,363.3,218.3,True,False,False,False,True,False,False
366.3,247.1,8.2,70.9,229.4,19.9,2.04,55.9,171.4,17.05,29.03,7.62,469.2,11,5,319,76.5,231.8,385.7,True,False,False,False,True,False,False
153.9,578.9,1.7,120.1,135.5,38.2,6.55,28.3,92.1,3.13,6.81,7.07,42.9,11,6,320,469.2,212.7,366.3,True,False,False,False,True,False,False
373.0,301.5,163.8,64.1,222.9,8.4,0.68,55.5,124.9,12.36,21.21,0.98,100.4,11,0,321,42.9,161.0,153.9,True,False,False,False,True,False,False
432.4,186.8,78.0,60.2,165.8,23.3,4.11,11.1,68.2,12.76,9.49,8.61,98.1,11,1,322,100.4,257.5,373.0,True,False,False,False,True,False,False
433.2,537.7,77.5,86.3,173.1,34.5,7.7,69.6,33.9,12.91,11.56,2.09,237.3,11,2,323,98.1,51.5,432.4,True,False,False,False,True,False,False
327.2,333.6,181.5,78.9,68.5,25.3,1.9,88.7,36.0,5.82,22.05,7.04,385.5,11,3,324,237.3,29.4,433.2,True,False,False,False,True,False,False
188.4,261.7,182.4,136.9,169.8,2.2,3.05,44.6,138.3,17.79,17.17,3.42,47.0,11,4,325,385.5,76.5,327.2,True,False,False,False,True,False,False
204.8,198.2,163.8,1.8,212.9,24.6,1.79,37.6,129.3,16.32,1.88,2.59,10.4,11,5,326,47.0,469.2,188.4,True,False,False,False,True,False,False
447.2,98.7,104.7,45.3,155.1,4.5,3.38,69.6,96.3,8.3,18.28,9.51,38.8,11,6,327,10.4,42.9,204.8,True,False,False,False,True,False,False
384.2,213.9,157.6,118.8,142.5,16.0,1.45,30.0,43.4,4.6,2.63,9.9,313.9,11,0,328,38.8,100.4,447.2,True,False,False,False,True,False,False
370.6,90.4,162.9,125.3,25.8,48.3,6.24,67.4,8.1,13.94,16.6,0.57,310.5,11,1,329,313.9,98.1,384.2,True,False,False,False,True,False,False
28.5,118.3,171.5,118.3,14.1,47.3,8.02,40.5,42.3,2.29,24.59,3.05,310.9,11,2,330,310.5,237.3,370.6,True,False,False,False,True,False,False
370.2,426.3,156.4,6.4,182.3,48.0,8.5,33.0,14.6,13.64,0.56,2.87,39.1,11,3,331,310.9,385.5,28.5,True,False,False,False,True,False,False
484.2,184.3,105.0,25.9,186.6,30.2,1.94,66.6,92.7,16.83,13.37,5.26,420.6,11,4,332,39.1,47.0,370.2,True,False,False,False,True,False,False
157.6,133.0,39.8,7.1,19.9,31.8,6.31,4.4,56.5,13.66,15.5,8.89,159.9,11,5,333,420.6,10.4,484.2,True,False,False,False,True,False,False
254.8,31.8,196.4,79.9,163.3,38.8,5.58,65.1,19.3,17.28,10.64,1.98,231.4,11,6,334,159.9,38.8,157.6,True,False,False,False,True,False,False
434.4,293.5,129.4,99.4,195.5,31.1,1.44,68.7,56.7,3.94,28.63,6.2,3.6,11,0,335,231.4,313.9,254.8,True,False,False,False,True,False,False
430.1,340.2,145.4,33.4,217.9,35.0,4.63,48.5,194.6,0.28,2.47,0.77,313.6,12,1,336,3.6,310.5,434.4,True,False,False,False,False,False,True
142.3,6.8,102.7,24.7,210.4,27.8,0.26,67.7,196.6,12.58,3.43,6.31,456.4,12,2,337,313.6,310.9,430.1,True,False,False,False,False,False,True
283.2,557.3,165.5,40.6,7.7,10.3,1.49,63.0,72.5,13.74,23.69,8.48,108.8,12,3,338,456.4,39.1,142.3,True,False,False,False,False,False,True
495.2,267.6,105.6,59.7,59.8,42.0,2.11,29.8,188.5,11.79,3.79,5.68,312.8,12,4,339,108.8,420.6,283.2,True,False,False,False,False,False,True
216.8,556.2,9.8,0.3,167.6,44.6,5.24,13.8,189.9,15.91,9.95,0.23,195.9,12,5,340,312.8,159.9,495.2,True,False,False,False,False,False,True
308.2,394.2,75.5,135.8,15.5,47.2,0.56,50.5,92.3,16.53,14.19,0.47,269.1,12,6,341,195.9,231.4,216.8,True,False,False,False,False,False,True
13.4,421.0,2.0,140.7,182.4,13.6,2.63,94.6,180.8,2.76,12.32,1.21,455.0,12,0,342,269.1,3.6,308.2,True,False,False,False,False,False,True
460.9,241.5,178.0,78.6,73.8,33.6,4.16,16.8,26.3,8.7,6.15,6.25,393.2,12,1,343,455.0,313.6,13.4,True,False,False,False,False,False,True
496.5,392.6,153.1,65.6,214.9,25.0,2.88,27.3,169.5,16.54,11.1,8.07,251.7,12,2,344,393.2,456.4,460.9,True,False,False,False,False,False,True
387.4,109.4,94.5,52.5,182.5,0.6,3.03,11.9,58.8,7.05,18.47,5.83,39.3,12,3,345,251.7,108.8,496.5,True,False,False,False,False,False,True
246.4,444.7,120.3,114.9,62.3,24.3,7.1,95.0,138.8,11.25,25.12,7.07,451.4,12,4,346,39.3,312.8,387.4,True,False,False,False,False,False,True
57.8,361.4,41.8,78.9,147.3,10.8,2.37,70.0,124.5,8.11,25.92,1.03,206.3,12,5,347,451.4,195.9,246.4,True,False,False,False,False,False,True
36.5,574.3,171.6,91.9,159.2,33.0,5.55,14.2,127.3,10.43,26.26,6.29,218.6,12,6,348,206.3,269.1,57.8,True,False,False,False,False,False,True
353.1,550.8,18.2,112.8,229.3,26.5,4.32,25.8,173.6,5.35,23.73,5.42,157.9,12,0,349,218.6,455.0,36.5,True,False,False,False,False,False,True
477.7,21.9,61.3,39.8,230.3,38.9,3.81,0.0,47.6,14.35,5.12,7.36,322.9,12,1,350,157.9,393.2,353.1,True,False,False,False,False,False,True
167.7,12.1,95.6,18.2,80.2,20.4,1.26,46.1,172.0,5.44,22.75,8.81,82.3,12,2,351,322.9,251.7,477.7,True,False,False,False,False,False,True
11.1,78.9,173.2,28.0,159.2,11.1,2.5,96.3,194.8,11.15,4.92,9.02,274.4,12,3,352,82.3,39.3,167.7,True,False,False,False,False,False,True
448.7,281.7,155.2,40.7,65.5,11.1,5.65,23.2,134.9,9.85,22.96,9.69,388.2,12,4,353,274.4,451.4,11.1,True,False,False,False,False,False,True
494.5,588.9,105.8,26.0,132.1,6.4,4.74,58.1,22.8,16.52,17.46,7.37,102.1,12,5,354,388.2,206.3,448.7,True,False,False,False,False,False,True
198.1,182.7,94.0,36.6,210.3,24.7,7.86,55.9,103.2,19.03,2.77,4.35,434.6,12,6,355,102.1,218.6,494.5,True,False,False,False,False,False,True
101.6,379.1,47.0,37.1,146.8,49.5,6.16,74.8,78.4,1.93,2.91,7.83,41.4,12,0,356,434.6,157.9,198.1,True,False,False,False,False,False,True
375.0,507.1,133.4,128.8,200.6,21.0,9.76,65.0,177.0,4.08,8.41,1.1,214.9,12,1,357,41.4,322.9,101.6,True,False,False,False,False,False,True
255.3,591.3,187.3,5.6,96.5,14.9,1.13,44.8,17.5,2.23,7.48,0.31,83.4,12,2,358,214.9,82.3,375.0,True,False,False,False,False,False,True
255.7,289.5,18.5,99.7,135.9,25.6,8.52,78.2,57.2,12.69,20.55,4.91,17.1,12,3,359,83.4,274.4,255.3,True,False,False,False,False,False,True
167.4,442.2,143.7,51.1,46.9,22.8,1.11,23.7,82.0,19.6,4.8,3.43,263.8,12,4,360,17.1,388.2,255.7,True,False,False,False,False,False,True
429.1,113.3,126.3,3.4,167.9,48.1,3.94,20.1,128.5,3.43,13.55,9.63,270.3,12,5,361,263.8,102.1,167.4,True,False,False,False,False,False,True
203.4,12.0,122.8,124.3,36.2,39.1,2.5,31.2,141.4,5.99,8.5,4.19,96.4,12,6,362,270.3,434.6,429.1,True,False,False,False,False,False,True
